time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s)
182.505,0.0957,0.0776,0.7329,5.7373,-18.6768,4.5166
182.51,0.123,0.0991,0.77,8.728,-23.0713,5.9814
182.515,0.146,0.1191,0.8027,11.4136,-25.3296,6.7139
182.52,0.1665,0.1411,0.8228,14.0991,-25.8179,6.7139
182.525,0.1807,0.166,0.8403,16.6016,-25.6348,6.3477
182.53,0.1904,0.1885,0.8486,18.8599,-24.4141,5.249
182.535,0.188,0.2046,0.8579,20.4468,-21.7285,4.5776
182.54,0.1782,0.2095,0.8535,21.2402,-18.2495,4.3335
182.545,0.1641,0.2065,0.8418,21.9727,-15.1367,5.3101
182.55,0.1558,0.2061,0.8267,21.9727,-12.2681,6.7749
182.555,0.1436,0.1997,0.8027,21.6064,-9.5215,8.9722
182.56,0.1431,0.1924,0.7744,20.813,-8.3008,11.8408
182.565,0.1533,0.2065,0.7642,19.4702,-7.2632,14.7095
182.57,0.1689,0.2192,0.7642,18.0664,-6.3477,17.2119
182.575,0.1885,0.23,0.7656,16.5405,-6.2256,19.165
182.58,0.2148,0.2539,0.7695,15.1978,-6.5308,20.5688
182.585,0.2422,0.2764,0.7739,13.855,-6.897,21.2402
182.59,0.2734,0.2988,0.79,12.6953,-6.1035,21.0571
182.595,0.2905,0.3174,0.7925,12.146,-6.1035,19.7144
182.6,0.3066,0.3276,0.7925,11.7798,-6.5308,17.4561
182.605,0.3213,0.3311,0.7964,11.1084,-6.7139,14.7705
182.61,0.3247,0.3379,0.8032,10.2539,-5.5542,11.7798
182.615,0.312,0.3296,0.7998,9.3384,-4.9438,7.9956
182.62,0.2861,0.3149,0.7886,8.606,-5.0659,4.7607
182.625,0.2656,0.3062,0.7783,7.8125,-5.0049,2.3193
182.63,0.2407,0.3018,0.7607,5.9204,-4.5166,0.7324
182.635,0.2119,0.3081,0.7437,4.0894,-5.0049,-0.2441
182.64,0.1826,0.3125,0.7368,1.77,-6.4697,-0.1221
182.645,0.1616,0.312,0.7427,-0.4272,-7.8125,0.9155
182.65,0.1377,0.3027,0.749,-2.2583,-8.9722,3.2959
182.655,0.1226,0.2935,0.7505,-4.3945,-10.6201,6.5308
182.66,0.1191,0.2944,0.7612,-6.7749,-12.6343,10.498
182.665,0.127,0.3013,0.7798,-8.8501,-13.916,14.2822
182.67,0.1445,0.311,0.8022,-11.2305,-14.3433,18.1885
182.675,0.1694,0.3228,0.8389,-13.0005,-14.1602,21.3013
182.68,0.1958,0.3335,0.8711,-14.9536,-13.1836,23.7427
182.685,0.2251,0.3462,0.9028,-16.4185,-11.4746,25.5737
182.69,0.2515,0.3506,0.9331,-17.5171,-8.9722,26.3672
182.695,0.2734,0.3511,0.9531,-18.4326,-5.8594,26.5503
182.7,0.2949,0.3467,0.9736,-18.6768,-2.3193,25.9399
182.705,0.3101,0.3472,0.9844,-19.043,1.1597,24.6582
182.71,0.3242,0.355,0.9941,-18.6768,3.9063,22.8882
182.715,0.3335,0.3584,0.9937,-18.1274,6.4087,20.4468
182.72,0.3354,0.3545,0.9829,-17.4561,8.3008,17.6392
182.725,0.3247,0.3457,0.9595,-16.7236,8.7891,14.7095
182.73,0.3154,0.3398,0.9434,-15.8691,8.0566,12.085
182.735,0.2983,0.3442,0.9263,-15.2588,6.3477,10.0708
182.74,0.2861,0.3433,0.9224,-14.2822,3.7842,8.5449
182.745,0.2769,0.3398,0.9248,-13.6719,0.9155,8.0566
182.75,0.2739,0.3403,0.9409,-13.3057,-1.709,8.2397
182.755,0.2773,0.3481,0.957,-12.0239,-4.8218,8.606
182.76,0.2788,0.3486,0.9751,-10.8643,-7.5684,9.1553
182.765,0.293,0.3535,0.9927,-9.5825,-9.9487,9.5825
182.77,0.3081,0.3613,1.0142,-7.9346,-11.2305,9.7046
182.775,0.3301,0.3657,1.043,-6.4087,-11.7798,9.5215
182.78,0.3481,0.3623,1.0645,-4.2725,-11.9019,8.667
182.785,0.3604,0.3545,1.0791,-2.0752,-11.5356,7.5684
182.79,0.3735,0.3516,1.084,-0.061,-10.498,5.9204
182.795,0.3921,0.3535,1.0874,2.1973,-9.2773,3.8452
182.8,0.3984,0.3599,1.0796,4.4556,-7.9346,1.5869
182.805,0.3999,0.3701,1.0679,6.6528,-6.7749,-0.9155
182.81,0.396,0.3691,1.0571,8.4229,-5.6152,-3.8452
182.815,0.3828,0.3594,1.0352,10.0098,-4.6997,-6.7139
182.82,0.3604,0.3418,1.0166,11.4136,-3.8452,-8.9111
182.825,0.3408,0.3315,0.9946,12.146,-2.8076,-10.2539
182.83,0.3174,0.3188,0.9697,12.207,-2.5635,-11.1694
182.835,0.2949,0.3164,0.9473,12.085,-2.8076,-11.5356
182.84,0.2744,0.3101,0.9321,11.3525,-2.9907,-11.2305
182.845,0.2549,0.2998,0.9209,10.498,-3.2349,-10.3149
182.85,0.2451,0.3076,0.915,9.7656,-3.9673,-9.4604
182.855,0.2324,0.2871,0.9175,8.8501,-4.4556,-7.3853
182.86,0.2358,0.2842,0.9375,8.1787,-4.4556,-5.5542
182.865,0.2339,0.2827,0.9429,7.5073,-3.8452,-3.54
182.87,0.2417,0.2866,0.9453,7.5684,-3.9063,-1.77
182.875,0.2563,0.293,0.9404,7.8735,-3.9063,-0.5493
182.88,0.2686,0.3018,0.9253,7.8125,-3.8452,0.1831
182.885,0.2803,0.3091,0.9194,7.3853,-3.479,0.3662
182.89,0.2915,0.3145,0.9219,6.8359,-3.1738,0.1831
182.895,0.3003,0.3184,0.9214,6.7749,-3.1738,-0.5493
182.9,0.3032,0.3101,0.917,6.8359,-3.479,-1.3428
182.905,0.3022,0.3027,0.9067,6.7749,-3.6011,-2.3804
182.91,0.2988,0.2983,0.8916,6.3477,-3.6621,-3.418
182.915,0.292,0.2983,0.8833,5.6152,-4.0894,-4.0283
182.92,0.2832,0.2974,0.8799,5.249,-5.127,-4.5166
182.925,0.2744,0.29,0.8809,4.8218,-6.1646,-5.0049
182.93,0.2627,0.2734,0.875,4.8218,-7.3853,-5.3711
182.935,0.2461,0.2666,0.8608,5.0659,-9.3384,-5.4321
182.94,0.2339,0.2607,0.8496,5.188,-11.4746,-5.0659
182.945,0.2275,0.2666,0.8442,5.3101,-13.4888,-4.3335
182.95,0.2188,0.2783,0.8374,5.3101,-15.9912,-3.6011
182.955,0.2173,0.2817,0.8438,5.188,-18.4937,-2.6245
182.96,0.2178,0.2744,0.8599,5.3711,-19.7144,-1.6479
182.965,0.2207,0.2676,0.8843,5.4932,-19.5923,-0.6104
182.97,0.2256,0.27,0.9082,5.7373,-18.6768,0.7324
182.975,0.2402,0.2808,0.9199,6.0425,-17.6392,1.4648
182.98,0.2578,0.2896,0.9297,6.1646,-14.9536,2.0752
182.985,0.2705,0.3018,0.9326,6.1646,-11.1084,2.0142
182.99,0.2764,0.3032,0.9297,6.4087,-7.6904,1.709
182.995,0.2842,0.2983,0.9268,6.7749,-4.6387,0.8545
183,0.2876,0.2954,0.917,7.2021,-1.0376,0.061
183.005,0.2896,0.2998,0.896,7.9346,1.9531,-0.8545
183.01,0.2803,0.3037,0.8599,8.7891,3.2959,-2.0142
183.015,0.2808,0.3135,0.8164,9.7046,3.6011,-3.2349
183.02,0.2666,0.3276,0.7573,10.5591,2.5635,-4.1504
183.025,0.2583,0.3452,0.686,11.1694,-1.1597,-4.8218
183.03,0.2471,0.3569,0.6265,11.7188,-7.4463,-5.5542
183.035,0.2417,0.373,0.582,12.6343,-15.0146,-6.1646
183.04,0.2349,0.3862,0.5552,13.3667,-23.0103,-6.7139
183.045,0.2246,0.4043,0.5493,14.4043,-30.9448,-6.5308
183.05,0.2158,0.4194,0.5557,15.625,-37.5366,-5.3711
183.055,0.2134,0.4409,0.5645,17.2729,-43.2739,-2.5635
183.06,0.2222,0.4731,0.5698,19.104,-47.1191,1.2817
183.065,0.2427,0.5068,0.5532,20.6909,-49.4385,6.0425
183.07,0.271,0.5381,0.519,22.1558,-50.4761,11.2305
183.075,0.3076,0.564,0.4736,22.1558,-50.5981,16.9678
183.08,0.3555,0.5962,0.4209,20.3857,-49.6826,22.583
183.085,0.4214,0.6343,0.3623,16.9678,-49.1943,27.5269
183.09,0.4976,0.6606,0.3193,11.8408,-48.4009,30.8228
183.095,0.5767,0.6772,0.2856,5.0049,-46.3257,31.8604
183.1,0.6421,0.6812,0.2505,-3.6011,-43.2739,30.7617
183.105,0.7007,0.6782,0.2368,-13.4277,-40.4663,27.71
183.11,0.7603,0.665,0.2461,-24.1089,-37.2314,22.7661
183.115,0.8423,0.6558,0.2715,-35.2783,-32.4707,15.5029
183.12,0.7285,0.5459,0.3003,-46.2036,-23.0713,5.8594
183.125,0.8428,0.5273,0.3467,-55.1147,-19.165,-5.3711
183.13,0.8354,0.4668,0.394,-65.0635,-18.2495,-19.4092
183.135,0.8584,0.4175,0.5273,-73.0591,-10.6201,-32.2876
183.14,0.8252,0.3828,0.6108,-80.9326,3.9063,-45.4102
183.145,0.7588,0.3457,0.6797,-87.8296,16.7847,-57.9834
183.15,0.687,0.3086,0.7524,-92.7124,25.9399,-69.458
183.155,0.6274,0.249,0.8511,-97.229,37.5977,-79.5898
183.16,0.5503,0.1914,0.9351,-100.5249,53.9551,-87.8906
183.165,0.4399,0.1069,0.9912,-102.2949,69.0308,-94.2383
183.17,0.3311,0.0327,1.0464,-101.6235,80.2002,-98.0835
183.175,0.2266,-0.0273,1.0947,-98.6328,90.0269,-99.0601
183.18,0.1182,-0.0732,1.1099,-93.811,99.1211,-97.6563
183.185,0.0068,-0.1084,1.104,-87.2803,104.9194,-93.9331
183.19,-0.1479,-0.1519,1.0859,-78.8574,104.6753,-89.1113
183.195,-0.1719,-0.1665,1.0601,-69.7632,101.0132,-81.4819
183.2,-0.2607,-0.1865,1.0474,-60.4248,96.3135,-73.3643
183.205,-0.3428,-0.2095,1.0239,-51.0864,91.6748,-62.8662
183.21,-0.4131,-0.2534,1.0112,-40.4053,81.2378,-51.5137
183.215,-0.457,-0.2969,1.0078,-28.6255,68.2373,-39.6118
183.22,-0.4834,-0.3315,0.9985,-16.6016,55.7861,-26.9165
183.225,-0.5,-0.3682,0.9819,-4.3335,43.7622,-13.9771
183.23,-0.5093,-0.396,0.9565,7.8125,30.8228,-1.3428
183.235,-0.4961,-0.4077,0.9316,19.7754,18.1274,10.6201
183.24,-0.4702,-0.4116,0.9028,30.8228,6.6528,21.8506
183.245,-0.4404,-0.4209,0.8667,41.0767,-4.0894,32.1045
183.25,-0.4063,-0.4302,0.8213,50.1709,-13.7329,41.5649
183.255,-0.3706,-0.4414,0.771,58.8989,-23.3154,49.9878
183.26,-0.3311,-0.4434,0.7153,67.0776,-32.4707,57.312
183.265,-0.29,-0.4419,0.6548,74.2798,-41.1377,63.6597
183.27,-0.2476,-0.439,0.6011,80.5664,-49.5605,68.8477
183.275,-0.208,-0.4341,0.5527,86.0596,-57.4951,73.0591
183.28,-0.1631,-0.4336,0.5156,90.9424,-64.7583,75.9888
183.285,-0.123,-0.4312,0.4805,95.0928,-70.8008,78.4302
183.29,-0.0884,-0.4355,0.4507,98.3887,-75.8057,79.6509
183.295,-0.0552,-0.4341,0.4219,101.5625,-79.2236,80.9937
183.3,-0.022,-0.4312,0.4111,103.5767,-80.6274,81.2378
183.305,0.0103,-0.4238,0.4053,105.1025,-79.1626,81.1157
183.31,0.041,-0.4204,0.4111,105.5298,-74.7681,80.6274
183.315,0.0669,-0.4238,0.4292,105.7739,-67.8101,80.2002
183.32,0.0898,-0.4219,0.4351,105.4688,-57.8003,79.6509
183.325,0.1172,-0.4185,0.4209,104.3091,-45.4102,79.5898
183.33,0.1348,-0.3813,0.3989,102.7832,-31.8604,79.3457
183.335,0.1567,-0.2598,0.3555,101.0742,-17.2119,78.9185
183.34,0.1748,-0.249,0.2793,95.7031,-2.0142,80.8105
183.345,0.1914,-0.2544,0.2314,90.4541,10.437,81.0547
183.35,0.248,-0.2954,0.188,83.374,21.0571,81.2988
183.355,0.2837,-0.3091,0.1606,74.646,35.6445,79.7119
183.36,0.2705,-0.2568,0.0527,68.9087,43.7622,79.3457
183.365,0.3032,-0.186,-0.0107,61.4624,47.6685,78.0029
183.37,0.3213,-0.1147,-0.0664,53.894,52.3071,75.9277
183.375,0.3579,-0.0342,-0.0864,43.335,58.2886,72.937
183.38,0.3428,0.0259,-0.0923,32.5317,67.749,69.7021
183.385,0.3647,0.0645,-0.1196,22.7051,67.8711,65.8569
183.39,0.3955,0.0908,-0.123,12.5122,68.6035,60.73
183.395,0.3945,0.0942,-0.1177,2.1362,71.5942,55.6641
183.4,0.4224,0.0869,-0.1128,-7.7515,74.7681,48.9502
183.405,0.4214,0.0825,-0.124,-17.0288,76.2329,41.3818
183.41,0.4248,0.0903,-0.1333,-25.5737,75.1343,32.959
183.415,0.4282,0.1143,-0.1421,-33.4473,73.9746,23.5596
183.42,0.4185,0.1558,-0.1606,-41.8091,72.7539,13.6719
183.425,0.4004,0.2002,-0.1563,-50.8423,71.2891,4.0894
183.43,0.3794,0.2271,-0.127,-60.4858,69.8242,-5.0049
183.435,0.3403,0.2148,-0.0776,-69.8853,69.7632,-13.3667
183.44,0.291,0.1875,-0.0283,-79.7729,70.0073,-20.3857
183.445,0.2339,0.1343,0.042,-89.7827,70.5566,-25.0244
183.45,0.1802,0.1025,0.0928,-99.0601,72.2046,-27.3438
183.455,0.1387,0.1294,0.1699,-109.6802,74.585,-27.4048
183.46,0.1104,0.1538,0.2554,-120.6055,80.2612,-26.001
183.465,0.0757,0.1533,0.311,-129.9438,84.5337,-22.3389
183.47,0.0625,0.1289,0.3765,-140.5029,88.8672,-17.8223
183.475,0.0449,0.1118,0.4434,-150.7568,94.2993,-12.2681
183.48,0.0439,0.1479,0.5361,-161.499,99.6704,-5.6152
183.485,0.0576,0.2124,0.6274,-173.2178,105.4077,1.5869
183.49,0.0908,0.2822,0.7231,-184.9365,109.2529,7.9346
183.495,0.1294,0.3047,0.7925,-195.7397,110.4736,13.0615
183.5,0.168,0.2471,0.8315,-205.5664,107.3608,15.8691
183.505,0.2026,0.1377,0.8657,-213.4399,100.2808,16.6016
183.51,0.2393,0.0669,0.9082,-218.4448,85.5713,14.9536
183.515,0.2842,0.042,1.002,-220.0317,64.8804,9.2773
183.52,0.3462,0.0376,1.1592,-220.3979,44.7388,1.4648
183.525,0.377,-0.0083,1.3721,-220.1538,23.8037,-11.2305
183.53,0.3242,0.0879,1.5137,-208.9233,-2.4414,-15.5029
183.535,0.4741,-0.0078,1.9116,-212.8296,-19.5313,-31.311
183.54,0.3564,-0.0449,2.0132,-190.1855,-25.0244,-38.3911
183.545,0.2925,0.0708,2.2354,-190.979,-44.3726,-51.3306
183.55,0.3291,0.0029,2.4907,-174.9268,-35.2783,-52.3682
183.555,0.2515,-0.0078,2.7246,-170.166,-23.2544,-59.5703
183.56,0.1484,-0.0332,2.9067,-151.9165,-17.2119,-61.2183
183.565,0.1597,0.0034,3.0693,-141.8457,9.0332,-60.0586
183.57,0.0366,-0.0156,3.0869,-130.3711,37.7808,-56.7017
183.575,0.0464,0.002,3.1455,-116.9434,60.4858,-51.1475
183.58,0.0088,0.0054,3.0894,-105.7739,91.3696,-45.3491
183.585,-0.0161,0.0107,2.9854,-93.9941,109.8633,-39.2456
183.59,-0.0098,0.021,2.8594,-82.8247,126.0376,-32.8369
183.595,-0.0122,0.0347,2.687,-72.6318,132.5684,-27.4658
183.6,0.0137,0.0449,2.5508,-62.7441,131.7749,-23.3154
183.605,0.0332,0.0586,2.3916,-53.1616,126.5869,-20.9961
183.61,0.0244,0.0562,2.2183,-43.8232,111.8774,-19.4092
183.615,0.04,0.0698,2.0933,-34.3018,90.0269,-19.2261
183.62,0.0581,0.082,2.0103,-24.8413,66.9556,-20.0806
183.625,0.0522,0.0757,1.9697,-15.686,42.2974,-21.7285
183.63,0.0459,0.0635,1.9756,-5.6763,15.9912,-23.9868
183.635,0.0586,0.0356,2.0264,4.5776,-6.897,-26.4893
183.64,0.0596,0.0083,2.0864,14.4653,-23.1323,-28.6865
183.645,0.0581,-0.0093,2.1357,25.1465,-35.0952,-30.6396
183.65,0.0654,-0.0171,2.1973,36.7432,-41.8091,-31.6162
183.655,0.084,-0.02,2.2266,48.4619,-42.5415,-31.8604
183.66,0.0898,0.0059,2.2422,57.4951,-37.5977,-32.2876
183.665,0.085,0.0786,2.2051,68.6646,-25.7568,-31.1279
183.67,0.0815,-0.0508,2.1602,76.8433,-17.395,-31.3721
183.675,0.0859,-0.0518,2.0659,81.3599,-8.9111,-33.8135
183.68,0.1567,0.3149,1.8628,83.8623,7.6294,-33.0811
183.685,0.0527,0.2168,1.7925,82.6416,15.564,-32.7148
183.69,0.0889,0.3823,1.7319,73.3032,20.5688,-30.2124
183.695,0.1113,0.4209,1.7002,60.4248,32.5317,-38.269
183.7,0.0527,0.5117,1.6636,47.4854,43.1519,-42.1753
183.705,0.0054,0.5703,1.6538,34.9731,47.3022,-43.5181
183.71,-0.0103,0.5571,1.6714,24.9023,52.8564,-42.8467
183.715,-0.0425,0.4971,1.6763,15.686,62.6831,-40.4663
183.72,-0.0962,0.4419,1.6606,8.667,69.8242,-36.9873
183.725,-0.1362,0.4048,1.6421,3.8452,72.6318,-31.9214
183.73,-0.1484,0.3882,1.6211,0,76.355,-25.7568
183.735,-0.1714,0.3687,1.5649,-2.0752,79.1016,-18.9209
183.74,-0.1895,0.3486,1.4893,-1.6479,76.6602,-11.9629
183.745,-0.1929,0.3076,1.3965,0.9155,70.4346,-5.8594
183.75,-0.1973,0.2666,1.2969,4.8828,62.0117,-0.3052
183.755,-0.2095,0.2295,1.1895,9.8267,49.8657,4.5776
183.76,-0.2114,0.2021,1.0947,15.0757,34.0576,8.9111
183.765,-0.1963,0.189,1.0342,20.6909,16.7236,12.5122
183.77,-0.1797,0.1816,0.9858,26.5503,-0.7324,15.4419
183.775,-0.1587,0.1704,0.9565,32.4707,-17.9443,17.334
183.78,-0.1299,0.1479,0.9443,38.3301,-34.3628,18.6157
183.785,-0.0952,0.123,0.9473,44.3726,-48.7061,19.165
183.79,-0.0669,0.104,0.9668,50.1099,-59.2651,18.6768
183.795,-0.0425,0.0889,0.9971,55.8472,-67.0166,17.8833
183.8,-0.019,0.0776,1.0322,61.3403,-71.228,16.9678
183.805,0,0.0552,1.0596,66.3452,-71.6553,15.9302
183.81,0.0195,0.0381,1.0723,70.5566,-68.9697,15.1978
183.815,0.0356,0.0239,1.0806,73.6694,-63.5376,14.4043
183.82,0.0508,0.021,1.0718,75.8667,-56.0913,13.5498
183.825,0.062,0.0166,1.0508,77.3315,-47.6685,12.6343
183.83,0.0664,0.0103,1.0146,78.125,-38.9404,11.5356
183.835,0.0708,0.0029,0.9692,77.5146,-29.9072,10.9253
183.84,0.0669,0.0054,0.9189,75.8667,-21.6064,10.498
183.845,0.0669,0.0146,0.8604,73.1201,-14.9536,10.6812
183.85,0.0659,0.0288,0.8018,69.7021,-10.3149,11.0474
183.855,0.0654,0.0356,0.7393,65.4297,-7.5684,11.1084
183.86,0.0659,0.0371,0.6807,60.6689,-6.7749,11.4136
183.865,0.0649,0.0435,0.6323,55.4199,-7.9956,11.4746
183.87,0.0669,0.0527,0.603,50.1099,-10.9253,11.1694
183.875,0.0728,0.0674,0.5928,44.4946,-14.4653,10.498
183.88,0.0791,0.0796,0.5972,38.3911,-17.7612,9.7046
183.885,0.084,0.0967,0.6182,32.1045,-20.4468,8.667
183.89,0.0879,0.1089,0.6519,26.3672,-21.8506,7.9346
183.895,0.0859,0.1162,0.689,20.0806,-21.2402,7.019
183.9,0.0815,0.1094,0.7261,14.0991,-18.8599,6.958
183.905,0.0806,0.0996,0.7603,7.8125,-14.8315,7.2632
183.91,0.0757,0.0908,0.7886,1.5259,-9.3994,8.3008
183.915,0.0732,0.0879,0.8076,-4.5166,-3.1128,9.7656
183.92,0.0752,0.0879,0.8276,-10.437,3.6621,11.4746
183.925,0.0781,0.0898,0.8428,-15.625,10.3149,13.1836
183.93,0.0752,0.0918,0.8496,-20.3857,16.4795,14.8315
183.935,0.0713,0.0835,0.8521,-24.8413,22.0337,16.3574
183.94,0.0654,0.0776,0.8462,-28.4424,26.001,18.0664
183.945,0.062,0.0664,0.8369,-31.311,27.832,19.9585
183.95,0.0586,0.0527,0.8188,-33.5693,27.71,21.8506
183.955,0.0557,0.0337,0.8013,-34.8511,25.3296,23.4985
183.96,0.0537,0.02,0.7832,-35.1563,20.2026,24.9634
183.965,0.0518,0.0024,0.7642,-34.5459,13.0005,26.001
183.97,0.0571,-0.001,0.7539,-33.0811,4.4556,26.8555
183.975,0.0581,-0.0088,0.7539,-31.4331,-5.0659,27.5269
183.98,0.062,-0.0078,0.7666,-29.541,-14.9536,28.1372
183.985,0.0723,-0.0015,0.7871,-27.5879,-24.5972,28.1982
183.99,0.082,0.0044,0.8081,-26.123,-32.5928,28.3203
183.995,0.0898,0.0049,0.8403,-24.4751,-39.856,28.8086
184,0.103,0.0151,0.8696,-22.9492,-46.2036,28.8696
184.005,0.1221,0.0283,0.9087,-21.4844,-50.5371,28.7476
184.01,0.1392,0.0415,0.9546,-20.3247,-53.4058,27.832
184.015,0.1514,0.0542,1.0029,-18.8599,-54.3823,26.4282
184.02,0.1641,0.0728,1.0537,-17.5781,-53.6499,24.4751
184.025,0.1758,0.0859,1.105,-16.3574,-51.1475,22.522
184.03,0.1821,0.0859,1.1421,-15.3809,-46.5088,20.2637
184.035,0.1875,0.0859,1.1724,-14.6484,-40.4663,18.0664
184.04,0.1904,0.0884,1.1953,-14.1602,-33.0811,15.686
184.045,0.1875,0.1006,1.2104,-13.6719,-24.7803,13.4888
184.05,0.1812,0.1084,1.2183,-13.7939,-15.3198,11.2915
184.055,0.1709,0.1177,1.207,-14.4653,-5.9814,9.1553
184.06,0.1626,0.126,1.1934,-15.564,3.1128,7.5073
184.065,0.1567,0.1304,1.1665,-17.2119,11.4746,6.2866
184.07,0.1509,0.1353,1.1377,-18.9209,18.4937,5.0659
184.075,0.1489,0.1372,1.104,-20.813,24.1089,3.9063
184.08,0.1455,0.1421,1.0737,-22.583,27.5269,2.2583
184.085,0.1401,0.1396,1.0479,-24.0479,29.3579,0.6714
184.09,0.1333,0.1328,1.0317,-25.2686,29.7241,-0.6714
184.095,0.1309,0.1138,1.0264,-26.123,29.1748,-1.6479
184.1,0.127,0.0991,1.0264,-26.5503,27.4658,-2.3804
184.105,0.127,0.0879,1.0317,-26.3062,25.1465,-3.0518
184.11,0.1289,0.0791,1.0386,-25.7568,23.1323,-3.6621
184.115,0.127,0.0728,1.0444,-24.9023,20.9351,-4.0283
184.12,0.1235,0.0581,1.0439,-23.9258,18.7378,-4.0283
184.125,0.1167,0.0488,1.0396,-22.4609,16.2964,-3.9063
184.13,0.1123,0.041,1.0288,-21.1792,14.0381,-3.6011
184.135,0.1079,0.0498,1.0186,-20.3247,11.7188,-2.9907
184.14,0.1099,0.0674,1.0156,-19.7144,9.3384,-2.6245
184.145,0.1128,0.0801,1.0239,-19.2261,7.8735,-2.3804
184.15,0.1118,0.0825,1.04,-18.7988,6.5308,-2.2583
184.155,0.1138,0.0801,1.0552,-17.8833,5.3711,-1.9531
184.16,0.1162,0.0684,1.0732,-17.0898,4.5776,-1.5259
184.165,0.1245,0.0522,1.0854,-16.0522,4.1504,-1.4038
184.17,0.1323,0.0376,1.0957,-14.0991,3.8452,-1.2817
184.175,0.1445,0.0371,1.0981,-11.9629,3.479,-1.2817
184.18,0.1504,0.0391,1.1025,-9.7656,3.479,-1.8921
184.185,0.1548,0.043,1.1016,-7.6294,3.6621,-2.6245
184.19,0.1606,0.0444,1.1011,-5.4932,4.2114,-3.2959
184.195,0.1611,0.0435,1.0938,-3.2349,4.8218,-4.2114
184.2,0.1587,0.0454,1.0752,-1.3428,5.7983,-5.249
184.205,0.1509,0.0425,1.0508,-0.3052,6.7139,-5.9204
184.21,0.1431,0.0469,1.0259,0.4272,7.5684,-6.4087
184.215,0.1372,0.0503,1,0.3052,8.2397,-6.7749
184.22,0.127,0.0552,0.9736,0,8.4229,-6.7139
184.225,0.1187,0.0571,0.9429,-0.7324,7.6294,-6.7749
184.23,0.1133,0.063,0.9126,-2.1973,5.9204,-6.5918
184.235,0.1147,0.0684,0.9019,-3.7842,3.6011,-6.5918
184.24,0.1152,0.0742,0.8989,-5.0659,0.5493,-6.6528
184.245,0.1196,0.0723,0.9038,-5.7373,-2.8687,-7.3853
184.25,0.1216,0.0659,0.9243,-6.4087,-6.1646,-8.2397
184.255,0.1226,0.0508,0.9546,-6.4697,-8.5449,-8.9722
184.26,0.1211,0.0337,0.9878,-6.2256,-10.3149,-9.2773
184.265,0.123,0.019,1.0171,-5.5542,-10.8643,-9.6436
184.27,0.127,0.0112,1.0425,-4.7607,-10.437,-10.0098
184.275,0.1284,0.0146,1.0591,-3.7842,-8.9722,-10.2539
184.28,0.1255,0.0166,1.0688,-2.7466,-6.4697,-10.8032
184.285,0.1206,0.02,1.0718,-2.1973,-3.54,-10.9863
184.29,0.1152,0.0229,1.0674,-1.8311,0,-11.3525
184.295,0.1133,0.0225,1.0557,-1.8311,3.6621,-11.1694
184.3,0.1064,0.021,1.0376,-2.3193,6.7749,-10.8643
184.305,0.1069,0.0239,1.0156,-2.8687,9.5825,-10.6201
184.31,0.1089,0.0322,0.9961,-3.7842,11.4746,-10.9253
184.315,0.1094,0.0342,0.9746,-4.6997,12.3901,-11.2915
184.32,0.1113,0.0391,0.9595,-5.8594,12.5732,-11.9019
184.325,0.1113,0.041,0.9546,-6.8359,12.2681,-12.9395
184.33,0.106,0.04,0.957,-7.8735,11.6577,-13.855
184.335,0.1021,0.0391,0.9663,-8.9722,10.9253,-14.7705
184.34,0.0957,0.0264,0.978,-9.7046,10.1929,-15.4419
184.345,0.0903,0.0151,0.9902,-10.1318,9.8267,-16.4185
184.35,0.0859,0.0068,1.001,-10.5591,9.3994,-16.6016
184.355,0.0825,0.0063,1.0117,-10.498,8.7891,-16.9678
184.36,0.0811,0.0029,1.019,-10.2539,8.606,-17.2119
184.365,0.0767,0.0049,1.0278,-9.8267,8.4839,-17.5781
184.37,0.0732,0.0073,1.0352,-9.4604,8.4229,-17.9443
184.375,0.0703,0.0088,1.0469,-8.606,8.728,-18.4326
184.38,0.0645,-0.0024,1.0566,-7.6904,9.3384,-18.4937
184.385,0.0591,-0.0063,1.0566,-6.5308,10.3149,-18.4937
184.39,0.0542,-0.0122,1.0532,-5.7373,11.2305,-18.4326
184.395,0.0498,-0.0146,1.0503,-4.8828,12.085,-18.0054
184.4,0.0479,-0.0176,1.0479,-3.9673,12.9395,-17.395
184.405,0.04,-0.0215,1.0386,-3.1128,13.6108,-16.7847
184.41,0.04,-0.0205,1.0269,-2.3804,13.855,-16.1133
184.415,0.0396,-0.0166,1.0186,-1.8311,13.6719,-15.686
184.42,0.0371,-0.0093,1.0073,-1.1597,12.9395,-15.1978
184.425,0.0361,-0.0063,0.9922,-0.6104,11.7798,-14.8315
184.43,0.0337,-0.0059,0.9834,-0.1831,10.1318,-14.5264
184.435,0.0317,-0.0073,0.9795,0.061,8.5449,-14.1602
184.44,0.0229,-0.0088,0.9722,0.1831,6.5918,-13.916
184.445,0.02,-0.0044,0.9692,0.061,4.5776,-13.4888
184.45,0.0151,-0.0078,0.9653,0.1831,2.5635,-13.0005
184.455,0.0142,-0.0054,0.9595,-0.1221,0.2441,-12.4512
184.46,0.0122,-0.0024,0.9614,-0.1221,-2.0752,-11.7798
184.465,0.0132,-0.001,0.9658,-0.3662,-4.2725,-11.0474
184.47,0.0122,-0.0083,0.9702,-0.7324,-6.2866,-10.6812
184.475,0.0146,-0.0122,0.9819,-0.7324,-8.1177,-10.0708
